0.841921565971, 0.262152144217, -1
0.0772743081112, 0.180984279378, 1
0.322042301707, 0.767104303493, 1
0.0147251718627, 0.659516121205, 1
0.565456145805, 0.706460664548, 1
0.116948115759, 0.396216516261, 1
0.757607044595, 0.265902896566, -1
0.457858382117, 0.309986972079, -1
0.88052799374, 0.167426133344, -1
0.16671144578, 0.495020719131, 1
0.81714034344, 0.553131787925, -1
0.861601018898, 0.37185206096, -1
0.755387513532, 0.0185542678465, -1
0.306107393329, 0.100080072055, -1
0.794649419528, 0.421290848432, -1
0.292624287423, 0.711244081422, 1
0.459878111588, 0.136465476771, -1
0.115633743626, 0.801056157098, 1
0.290131705813, 0.681440594292, 1
0.283542876906, 0.699184678369, 1
0.302064436065, 0.933606646191, 1
0.275230667569, 0.0317176135083, -1
0.922782419008, 0.721974949819, -1
0.130088048986, 0.329952222848, 1
0.840690155263, 0.865224605995, 1
0.564818826406, 0.204152636817, -1
0.552287910538, 0.978163325935, 1
0.364270588758, 0.928624753967, 1
0.789530666141, 0.144900965563, -1
0.494000619544, 0.481984666372, -1
0.907624338086, 0.531509040344, -1
0.752126533107, 0.222718968196, -1
0.935794497947, 0.482186663321, -1
0.34721129567, 0.81683520599, 1
0.109080571815, 0.89668414622, 1
0.115229573338, 0.0805623008309, -1
0.283919353447, 0.544744964061, 1
0.552529906629, 0.278498701867, -1
0.511955584819, 0.426587418407, -1
0.514320246442, 0.0298442245589, -1
0.381551214725, 0.00909168303105, -1
0.460340519297, 0.0279978132469, -1
0.254674489253, 0.90662707976, 1
0.404269770848, 0.271372189301, -1
0.540446546238, 0.418310463224, -1
0.742560346355, 0.0866929429983, -1
0.730708223714, 0.775069233368, 1
0.977543653473, 0.666711153331, -1
0.62497633473, 0.077953278596, -1
0.961772991218, 0.350550104422, -1
0.455998406082, 0.752099066858, 1
0.0928091846385, 0.791297562236, 1
0.127647158, 0.874039101292, 1
0.350929256637, 0.66820625024, 1
0.490035660073, 0.629166679149, 1
0.185209213752, 0.212958011283, 1
0.0825962038685, 0.125516671762, 1
0.482924215084, 0.0415357429929, -1
0.0608328068789, 0.156184240003, 1
0.74448253696, 0.539032470934, -1
0.537937651073, 0.737992073436, 1
0.743401762881, 0.44762334332, -1
0.478594482652, 0.741937031718, 1
0.831036384319, 0.445289468742, -1
0.0395044572237, 0.913213547156, 1
0.0768972896322, 0.22523947916, 1
0.467868160527, 0.579835569, 1
0.553494525911, 0.253573325229, -1
0.326143886494, 0.437762992606, 1
0.280052893282, 0.0200272358142, -1
0.103775002173, 0.137135915606, 1
0.78641852723, 0.855898961675, 1
0.353865389879, 0.37318683307, 1
0.659847111054, 0.333102550377, -1
0.270407256027, 0.668464588337, 1
0.976897199509, 0.881999536363, -1
0.575969354934, 0.0655457104505, -1
0.962278241269, 0.796277932614, -1
0.987766562533, 0.571605544323, -1
0.425493034513, 0.315479352224, -1
0.315638131633, 0.419936919625, 1
0.125882380516, 0.172527691114, 1
0.43630484255, 0.785144046372, 1
0.350971303115, 0.968955697477, 1
0.217355769158, 0.759884836305, 1
0.727121076525, 0.363205478994, -1
0.0678155953683, 0.506353495358, 1
0.166671808981, 0.52003697695, 1
0.482618156421, 0.206600022128, -1
0.723451312871, 0.320342741207, -1
0.164675512611, 0.792091513563, 1
0.691633620937, 0.192842588833, -1
0.161389229017, 0.722618700804, 1
0.272605799084, 0.889696657649, 1
0.399966758422, 0.0323557161387, -1
0.477715587347, 0.550339659526, 1
0.30795072452, 0.106543901803, -1
0.562903437468, 0.438468977737, -1
0.566305883768, 0.762995048587, 1
0.762561438629, 0.0741311675031, -1
